,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1786,38,84.25,3264.5,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
1787,42,105.2,4599.15,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
1788,57,19.6,1134.25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1789,54,30.4,1621.35,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1790,12,78.1,947.3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1791,44,61.5,2722.2,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1
1792,42,69.4,3058.3,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1793,72,24.75,1769.6,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1794,71,91.05,6293.75,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1
1795,19,89.65,1761.05,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1796,23,73.65,1642.75,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0
1797,30,19.4,578.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1798,35,26.2,954.9,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1799,10,98.7,973.25,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0
1800,1,43.85,43.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,22,69.7,1490.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1802,7,38.55,280.0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
1803,36,53.1,1901.25,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1
1804,34,20.65,716.4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1805,72,64.45,4720.0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0
1806,36,25.1,930.95,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1807,1,76.35,76.35,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1808,23,79.15,1676.95,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1809,32,85.0,2642.05,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1810,71,95.15,6770.85,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0
1811,23,79.35,1835.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1812,17,96.65,1588.25,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
1813,1,75.5,75.5,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0
1814,12,19.7,258.35,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1815,72,20.5,1502.25,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1816,1,19.2,19.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1817,72,98.35,6929.4,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0
1818,60,74.35,4453.3,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,61,51.35,3244.4,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
1820,6,45.65,323.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1821,32,85.3,2661.1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1822,31,86.55,2697.4,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1823,19,73.85,1424.5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1824,72,20.3,1401.15,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1825,32,54.2,1739.6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1826,65,90.65,5931.0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1827,45,50.9,2333.85,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1828,42,25.05,949.85,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1829,8,74.85,572.45,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1830,32,20.5,696.8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1831,22,63.55,1381.8,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
1832,57,44.85,2572.95,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1833,1,47.95,47.95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1834,1,45.1,45.1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1835,1,45.0,45.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1836,24,96.0,2122.45,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
1837,1,20.05,20.05,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1838,54,90.05,4931.8,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1839,4,25.3,116.95,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
1840,65,108.65,6937.95,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0
1841,56,24.3,1261.7,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1842,45,75.95,3273.8,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
1843,71,19.7,1415.85,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1844,59,66.4,3958.2,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0
1845,69,35.75,2492.25,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1846,19,18.8,279.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1847,55,19.4,1083.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1848,38,19.3,755.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1849,10,45.55,402.6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1850,47,67.45,3252.0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1851,2,35.1,68.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1852,1,46.2,46.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1853,1,45.15,45.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1854,1,43.3,43.3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1855,46,20.1,936.85,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1856,38,57.15,2250.65,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
1857,65,58.9,3857.1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1858,19,73.2,1441.1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1859,52,85.35,4338.6,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1860,71,19.45,1378.45,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1861,1,45.95,45.95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,52,50.5,2566.3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0
1863,6,25.1,171.0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1864,26,60.7,1597.4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1865,48,99.0,4744.35,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0
1866,64,104.4,6721.6,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0
1867,3,83.75,247.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1868,1,44.05,44.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1869,72,24.1,1734.65,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1870,1,45.55,45.55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1871,51,93.8,4539.35,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
1872,41,19.7,804.25,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1873,72,70.65,5011.15,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0
1874,43,86.45,3574.5,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0
1875,72,114.1,8086.4,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0
1876,47,95.2,4563.0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0
1877,72,88.55,6362.35,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
1878,3,20.75,67.1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1879,1,70.05,70.05,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1880,2,86.0,165.45,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1881,26,44.65,1156.55,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1882,29,60.2,1834.15,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1883,35,100.5,3653.35,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
1884,27,55.45,1477.65,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1885,24,70.3,1706.45,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
1886,67,60.4,3953.7,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0
1887,16,72.65,1194.3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,23,55.8,1327.85,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1889,14,31.1,419.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1890,1,21.0,21.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1891,1,45.1,45.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1892,4,50.95,207.35,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
1893,16,69.1,1083.7,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
1894,46,43.95,2007.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1895,68,86.5,5882.75,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0
1896,38,69.95,2657.55,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1897,30,50.4,1527.5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1898,5,78.95,378.4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1899,17,90.95,1612.2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
1900,4,19.9,76.65,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1901,12,20.15,260.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1902,72,90.6,6441.85,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0
1903,3,92.0,266.8,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1904,56,94.45,5124.6,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1905,41,24.85,962.25,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1906,40,36.0,1382.9,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1907,7,78.5,571.05,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0
1908,69,19.95,1399.35,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1909,7,20.65,150.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1910,5,30.5,167.2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1911,72,106.1,7657.4,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0
1912,44,20.5,865.05,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1913,65,95.5,6153.85,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
1914,3,64.6,174.2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1915,24,51.1,1269.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1916,44,84.8,3862.55,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1917,72,89.1,6352.4,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0
1918,24,54.95,1348.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1919,1,50.9,50.9,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1920,22,20.45,471.55,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1921,70,85.95,5931.75,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0
1922,25,60.35,1404.65,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1923,37,19.8,726.1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1924,22,85.35,1961.6,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1925,59,72.1,4194.85,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0
1926,49,99.8,4872.45,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1927,47,107.35,5118.95,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0
1928,31,19.55,658.95,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1929,1,81.05,81.05,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1930,3,20.5,76.95,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1931,53,111.8,5809.75,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0
1932,1,20.2,20.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1933,20,19.7,415.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1934,3,79.1,246.5,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1935,51,19.85,996.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1936,51,60.5,3145.15,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
1937,13,19.55,265.3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1938,1,20.9,20.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1939,1,21.05,21.05,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1940,63,71.5,4576.3,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
1941,3,54.65,189.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1942,46,19.2,908.15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1943,1,49.8,49.8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1944,8,25.5,215.2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1945,71,20.5,1500.95,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1946,55,90.4,5099.15,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1947,70,90.25,6385.95,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
1948,2,80.75,159.45,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1949,67,104.6,6885.75,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
1950,65,91.85,5940.85,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1951,14,50.2,668.85,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1952,20,95.5,1916.2,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0
1953,1,75.35,75.35,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1954,1,75.45,75.45,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1955,49,95.4,4613.95,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1956,72,101.3,7261.25,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
1957,46,53.1,2459.8,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1958,24,84.85,2048.8,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1959,5,34.25,163.55,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1960,33,88.6,2888.7,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
1961,42,60.15,2421.6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1962,23,99.95,2292.75,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
1963,8,70.7,553.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,66,54.8,3465.7,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
1965,24,49.55,1210.4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1966,24,54.8,1291.3,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1967,69,78.6,5356.45,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0
1968,53,100.3,5200.8,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1
1969,60,53.6,3237.05,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
1970,7,81.1,576.65,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1971,20,19.35,433.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1972,23,85.6,1868.4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1973,72,80.8,5728.55,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
1974,11,74.95,825.7,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1975,21,19.6,390.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1976,1,93.55,93.55,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1977,31,90.7,2845.15,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1978,57,69.75,3894.4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
1979,45,20.0,886.4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1980,10,95.25,1021.55,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1981,58,102.1,5885.4,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0
1982,14,19.95,268.4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1983,27,80.85,2204.35,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
1984,14,90.9,1259.0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1985,12,29.2,309.1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1986,69,93.3,6398.05,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
1987,25,89.15,2257.75,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
1988,58,108.85,6287.25,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
1989,35,46.35,1662.05,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
1990,16,84.75,1350.15,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1991,45,78.75,3600.65,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
1992,17,83.55,1329.15,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
1993,1,45.7,45.7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1994,22,19.6,422.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1995,1,69.95,69.95,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1996,67,67.85,4627.65,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
1997,67,105.65,6717.9,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0
1998,2,44.6,97.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1999,23,74.95,1710.45,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2000,9,75.5,637.4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2001,5,20.15,117.95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2002,54,45.2,2460.55,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
2003,57,95.25,5464.65,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
2004,24,89.85,2165.05,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
2005,49,100.45,4941.8,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
2006,5,47.15,223.15,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007,2,80.2,181.1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2008,4,87.1,341.45,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
2009,70,79.25,5731.85,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0
2010,5,75.9,357.75,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,53,85.7,4616.1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
2012,47,98.75,4533.7,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
2013,31,20.1,589.25,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2014,13,61.8,750.1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2015,28,49.9,1410.25,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,10,86.45,830.85,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2017,38,20.4,743.5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018,1,45.3,45.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,67,104.1,7040.85,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0
2020,52,75.4,3865.45,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1
2021,62,108.15,6825.65,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1
2022,16,86.25,1340.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
2023,5,81.0,371.65,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2024,12,95.7,1184.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
2025,72,116.85,8477.7,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
2026,71,105.75,7382.85,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
2027,24,20.15,456.85,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2028,15,19.6,331.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2029,67,90.6,6056.15,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
2030,2,60.95,134.6,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2031,5,25.05,125.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2032,15,88.15,1390.6,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
